protein,degree,betweenness,closeness,eigenvector,clustering,OS,P_Ci,GO_Nb,essential,phys_1,phys_2,phys_3,phys_4,phys_5,phys_6,phys_7,phys_8,phys_9,phys_10,N_c,Sim_Loc,Ortho_Sim_Loc
YCR086W,5,0.005815004421226197,0.20947154197707887,3.127639871903878e-07,0.3,3.865641025641026,0.3333333333333333,6.428571428571429,0,0.08947,-0.63632,47.28742,5.10614,29.0,23.0,20525.0,0.0,0.94363,0.00023,0.0,0.0,0.5
YMR055C,5,0.0033018910942764048,0.186996225216233,5.063761898164853e-08,0.2,4.77116935483871,0.0,15.2,0,0.10131,-0.02157,40.6232,8.79547,27.0,32.0,36620.0,0.0,1.04547,0.00025,0.0,0.0,0.5
YJL030W,2,0.0005065060065297807,0.15236354719056291,1.1059070332135505e-09,0.0,0.0,1.0,0.0,0,0.10204,-0.35459,28.42041,5.23553,27.0,21.0,30160.0,0.0,1.35345,0.00023,0.0,0.0,0.0
YER122C,2,0.00024436942230497856,0.16569663836619974,7.356157864857135e-09,0.0,1.0,0.0,0.0,0,0.07911,-0.9929,29.70872,8.37006,66.0,69.0,30410.0,0.0,0.55198,0.00015,0.0,0.0,0.5
YBR128C,1,0.0,0.16565486259385764,7.597596016397992e-09,0.0,1.0,0.0,0.0,0,0.0843,-0.28227,39.73637,9.33466,34.0,49.0,47995.0,0.0,1.18643,0.00023,0.0,0.0,0.5
YJL080C,1,0.0,0.16565486259385764,7.597596016397992e-09,0.0,1.0,0.4,0.0,0,0.05401,-0.46227,41.2784,5.63763,186.0,164.0,62730.0,0.0,0.46533,4e-05,0.0,0.0,0.5
YBR116C,1,0.0,0.16565486259385764,7.597596016397992e-09,0.0,0.0,0.0,0.0,0,0.13143,0.20457,54.84863,9.03937,11.0,19.0,26690.0,0.0,1.32034,0.00045,0.0,0.0,0.0
YDR179C,1,0.0,0.16565486259385764,7.597596016397992e-09,0.0,1.0,0.5,0.0,0,0.09259,-0.58457,60.01667,5.0722,31.0,23.0,21805.0,0.0,1.11958,0.00026,0.0,0.0,0.5
YHL026C,1,0.0,0.16565486259385764,7.597596016397992e-09,0.0,1.0,0.0,0.0,0,0.13333,0.09333,48.96797,6.71002,28.0,27.0,58245.0,0.0,1.63074,0.00019,0.0,0.0,0.5
YMR069W,1,0.0,0.16565486259385764,7.597596016397992e-09,0.0,0.0,0.5,0.0,0,0.09474,-0.31965,43.23653,8.31989,33.0,36.0,34475.0,0.0,1.06623,0.00026,0.0,0.0,0.0
YGL181W,20,0.02259201511468614,0.2216492983250098,2.1358498493824677e-05,0.04736842105263158,15.975206611570249,1.0,0.0,0,0.09596,-0.86263,55.38997,7.04706,43.0,43.0,37985.0,0.0,0.8554,0.00016,0.0,0.0,0.5
YOR384W,1,0.0,0.1787060027202459,2.8565954524797225e-07,0.0,1.0,0.0,0.0,0,0.14265,0.02493,37.3196,8.82965,71.0,82.0,167660.0,0.0,2.08814,0.00011,0.0,0.0,0.5
YBR138C,1,0.0,0.1787060027202459,2.8565954524797225e-07,0.0,1.0,0.0,0.0,0,0.06489,-0.86718,53.47844,8.01312,71.0,73.0,45100.0,0.0,0.74585,0.00013,0.0,0.0,0.5
YBR272C,3,0.006300913989257597,0.20140259630165652,5.650844041839149e-06,0.0,2.793939393939394,0.0,0.0,0,0.1,-0.13333,39.43229,4.72711,81.0,55.0,50030.0,0.0,0.90076,9e-05,0.0,0.0,0.5
YAR018C,4,0.013105450476852694,0.19966847751259242,0.00012040908016061356,0.0,3.611587982832618,0.0,0.0,0,0.11034,-0.66598,49.70577,8.58246,56.0,61.0,67450.0,0.0,1.31731,0.00017,0.0,0.0,0.5
YLL019C,1,0.0,0.1787060027202459,2.8565954524797225e-07,0.0,1.0,0.0,0.0,0,0.08277,-0.55522,48.58848,8.742,80.0,89.0,80800.0,0.0,0.96372,0.0001,0.0,0.0,0.5
YHR086W,2,0.00022719780411499922,0.18130309142791687,2.9468388033811976e-07,0.0,1.9217391304347826,0.0,0.0,1,0.08987,-0.45239,32.44725,8.59113,29.0,33.0,56560.0,0.0,0.99278,0.00015,0.6832615929899515,0.0,0.5
YJL141C,3,0.002770239759673645,0.195257772164865,5.637554334748748e-06,0.0,2.8025751072961373,0.5,2.8,0,0.08922,-0.68327,54.83805,8.62225,71.0,79.0,92275.0,0.0,1.0113,9e-05,0.0,0.0,0.5
YAL004W,2,0.0009367424456871285,0.19758692963154695,3.0137128137741347e-07,0.0,1.4263233190271818,0.0,0.0,0,0.07907,-0.01814,24.21209,5.23712,21.0,14.0,27750.0,0.0,1.16895,0.00022,0.0,0.0,0.5
YGR241C,1,0.0,0.1787060027202459,2.8565954524797225e-07,0.0,1.0,0.0,0.0,0,0.06866,-0.65035,49.50775,6.28864,53.0,48.0,42415.0,0.0,0.65936,0.0001,0.0,0.0,0.5
YDR511W,1,0.0,0.1787060027202459,2.8565954524797225e-07,0.0,1.0,0.0,0.0,0,0.07519,-0.8188,53.08872,9.12531,17.0,20.0,18450.0,0.0,1.16899,0.00058,0.0,0.0,0.5
YER045C,2,0.0003731738931686413,0.18100341689663105,3.241892806294612e-07,0.0,1.8401442307692308,1.0,0.0,0,0.06135,-0.74376,62.88282,8.27423,44.0,47.0,34350.0,0.0,0.62922,0.00015,0.0,0.0,0.5
YFR024C,19,0.0037349598183825895,0.21056801730630406,5.8070623629891646e-06,0.09941520467836257,0.0,0.0,2.355555555555556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPR171W,6,0.0023612891495632454,0.2118352724346386,1.839010851789171e-05,0.2,3.6826196473551636,0.0,2.0075757575757573,0,0.03819,-0.99514,59.8842,9.85248,69.0,104.0,19495.0,0.0,0.30148,0.00015,0.0,0.0,0.5
YMR106C,2,0.00014247078628156924,0.1602151678455915,5.137070430305554e-08,0.0,1.927346115035318,0.5,2.1538461538461537,0,0.06518,-0.42321,41.41781,5.14191,95.0,76.0,44695.0,0.0,0.62738,7e-05,0.0,0.0,0.5
YGR118W,57,0.002249225186655772,0.17880326650982512,0.006702421362179846,0.9649122807017544,0.0,0.0,54.327777777777776,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YMR048W,1,0.0,0.15712452849775307,2.1419796702902144e-06,0.0,1.0,1.0,0.0,0,0.07256,-0.76751,43.17069,4.76947,62.0,41.0,28545.0,0.0,0.78519,0.00013,0.0,0.0,0.5
YDL125C,1,0.0,0.14214517992387052,1.5744074421902656e-10,0.0,0.0,0.0,0.0,0,0.07595,-0.19367,32.66456,6.43793,21.0,19.0,13200.0,0.0,0.74663,0.00036,0.0,0.0,0.0
YJL102W,1,0.0,0.14731892451452258,6.515009937700822e-09,0.0,1.0,0.0,0.0,0,0.06716,-0.28596,37.13065,6.06989,98.0,92.0,83655.0,0.0,0.91644,7e-05,0.0,0.0,0.5
YGL060W,1,0.0,0.14731892451452258,6.515009937700822e-09,0.0,1.0,0.0,0.0,0,0.0858,-0.1181,50.62215,5.1524,82.0,59.0,63730.0,0.0,0.8718,7e-05,0.0,0.0,0.5
YBR133C,4,0.009456750490902267,0.18929484394548277,1.3820724027270123e-06,0.0,2.738364779874214,0.0,7.0,0,0.09553,-0.3682,48.3803,5.92694,101.0,86.0,124690.0,0.0,1.31043,6e-05,0.0,0.0,0.5
YGL187C,8,0.007359792924935289,0.15723733328049716,1.905295750582909e-08,0.75,0.0,0.0,9.6,0,0.06452,-0.39742,35.74774,6.4129,19.0,18.0,18950.0,0.0,1.10545,0.00037,0.0,0.0,0.0
YNL106C,6,0.0016188298969390055,0.17994588369584738,4.7166216303049667e-07,0.0,4.834961997828447,0.0,0.0,0,0.08876,-0.50237,44.66738,8.79291,140.0,154.0,110850.0,0.0,0.8314,7e-05,0.0,0.0,0.5
YDL230W,1,0.0,0.15057117179774748,6.13698358748548e-09,0.0,1.0,0.0,0.0,0,0.10448,-0.53343,39.25406,8.16547,38.0,40.0,64455.0,0.0,1.65832,0.00021,0.0,0.0,0.5
YER104W,1,0.0,0.15057117179774748,6.13698358748548e-09,0.0,1.0,0.5,0.0,1,0.0625,-1.23173,78.70673,5.36053,37.0,29.0,18700.0,0.0,0.766,0.00022,0.6832615929899515,0.2887195853553551,0.6443597926776775
YPR173C,4,0.001235042007409127,0.16912288374125373,2.632424595758192e-07,0.16666666666666666,1.0,0.0,0.0,0,0.06865,-0.53684,34.68055,5.1225,70.0,58.0,40130.0,0.0,0.83306,0.00011,0.0,0.0,0.5
YPR188C,1,0.0,0.15057117179774748,6.13698358748548e-09,0.0,1.0,0.0,0.0,0,0.08589,-0.59202,36.94294,4.34711,35.0,16.0,8480.0,0.0,0.45788,0.00023,0.0,0.0,0.5
YOL065C,3,0.006188524590163935,0.15329967413317097,2.2116012615691728e-07,0.0,2.0,0.3333333333333333,0.0,0,0.11198,-0.27083,38.2737,7.54938,40.0,41.0,70455.0,0.0,1.60862,0.00017,0.0,0.0,0.5
YJL117W,1,0.0,0.13145229809965403,2.8003762848067595e-09,0.0,1.0,0.0,0.0,0,0.09325,0.00064,28.7981,9.61786,28.0,41.0,33015.0,0.0,0.9465,0.00028,0.0,0.0,0.5
YJR010CA,3,0.0007937877480586713,0.13148737309080863,2.802526839608222e-09,0.3333333333333333,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YPL209C,5,0.0008303706067297763,0.18317323761772253,5.5558596874433e-07,0.2,1.4448484848484848,0.25,3.2857142857142856,1,0.08719,-0.66431,54.81717,9.72296,41.0,64.0,50225.0,0.0,1.16951,0.00023,0.6832615929899515,0.18303056670342058,0.5633390174204371
YOR084W,2,0.0001439565680258722,0.1735452729357556,1.6705452209691203e-08,0.0,1.0,0.0,0.0,0,0.0801,-0.30724,50.40594,8.39923,40.0,43.0,37775.0,0.0,0.86389,0.00019,0.0,0.0,0.5
YLR428C,1,0.0,0.17648197779607055,4.577637727774769e-07,0.0,0.0,0.0,0.0,0,0.15789,0.12544,47.90009,9.94513,5.0,13.0,17210.0,0.0,1.31052,0.00076,0.0,0.0,0.0
YAL032C,1,0.0,0.16240646041067086,3.4640486184523766e-08,0.0,1.0,1.0,0.0,1,0.05541,-0.82612,39.99815,9.14557,51.0,58.0,26025.0,0.0,0.61261,0.00022,0.6832615929899515,0.40591527534130006,0.70295763767065
YHR133C,1,0.0,0.17945440732013038,9.173353629753037e-07,0.0,1.0,0.5,0.0,0,0.13746,0.28488,33.29216,8.93781,21.0,26.0,34420.0,0.0,1.06848,0.00028,0.0,0.0,0.5
YJL151C,5,0.00015344468565189814,0.19662116808023064,1.8733852049564037e-05,0.2,2.930327868852459,0.0,1.8,0,0.08271,-0.36767,63.62406,4.93378,22.0,13.0,13075.0,0.0,0.86026,0.00032,0.0,0.0,0.5
YPL246C,5,0.00015344468565189814,0.19662116808023064,1.8733852049564037e-05,0.2,2.6296296296296298,0.0,0.0,0,0.14885,0.40153,28.96947,7.00446,19.0,19.0,61225.0,0.0,2.07548,0.00024,0.0,0.0,0.5
YDR460W,10,0.0009624824936068631,0.18449337420482145,1.7542658492819597e-05,0.7777777777777778,8.968051118210862,1.0,75.4,1,0.09346,-0.81059,41.67383,5.8609,60.0,56.0,24380.0,0.0,0.63943,0.00015,0.6832615929899515,0.40591527534130006,0.5226311865304287
YIL128W,4,0.001190681622088007,0.14492516800266983,1.4823716162062016e-08,0.0,2.500532481363152,1.0,2.0,0,0.09496,-0.00107,36.06348,5.64203,126.0,110.0,82305.0,0.0,0.6982,5e-05,0.0,0.0,0.5
YNL173C,1,0.0,0.12524635976644505,8.498514064712251e-10,0.0,1.0,0.0,0.0,0,0.06284,-0.90328,47.01861,5.69318,61.0,57.0,25440.0,0.0,0.63162,0.00014,0.0,0.0,0.5
YER068W,13,0.0015875754961173427,0.1718506721886933,3.3913879780683603e-07,0.8461538461538461,6.954819277108434,0.5,44.142857142857146,0,0.06814,-0.73356,43.80477,8.29413,58.0,62.0,46770.0,0.0,0.71565,0.00013,0.0,0.0,0.5
YPL064C,1,0.0,0.12524635976644505,8.498514064712251e-10,0.0,1.0,0.5,0.0,0,0.07641,-0.80631,56.19435,5.79694,56.0,53.0,35450.0,0.0,1.01212,0.00017,0.0,0.0,0.5
YPL191C,1,0.0,0.12524635976644505,8.498514064712251e-10,0.0,0.0,0.0,0.0,0,0.075,-0.40111,45.36639,5.54547,53.0,42.0,19075.0,0.0,0.46488,0.00014,0.0,0.0,0.0
YOR207C,13,0.0011738591191319673,0.1730728957770052,6.838960077554735e-07,0.8461538461538461,11.606122448979592,1.0,19.410714285714285,1,0.07485,-0.26118,41.20462,8.40448,137.0,145.0,95895.0,0.0,0.74076,6e-05,0.3167384070100485,0.24054770888719992,0.510362966182058
YDR095C,1,0.0,0.1499868520776375,3.1328436962958836e-09,0.0,0.0,0.0,0.0,0,0.07353,-0.45147,57.54485,10.3454,5.0,19.0,11960.0,0.0,0.78745,0.00068,0.0,0.0,0.0
YNL245C,1,0.0,0.1499868520776375,3.1328436962958836e-09,0.0,0.0,1.0,0.0,1,0.03911,-1.10503,41.05531,9.69672,26.0,38.0,20970.0,0.0,1.02925,0.00048,0.6832615929899515,0.40591527534130006,0.5
YOR087W,1,0.0,0.1499868520776375,3.1328436962958836e-09,0.0,1.0,0.0,0.0,0,0.11852,-0.09867,39.84861,5.22113,90.0,74.0,102775.0,0.0,1.31844,7e-05,0.0,0.0,0.5
YGR014W,2,0.0002342546504252359,0.1799623126088115,2.7450717463853034e-08,0.0,0.0,0.0,0.0,0,0.06049,-0.17167,61.0654,4.06317,88.0,27.0,82420.0,0.0,0.61917,3e-05,0.0,0.0,0.0
YNL293W,2,0.0013445283135467133,0.18392527852984158,2.159383531362564e-06,0.0,1.0,0.0,0.0,0,0.09637,-0.70348,42.63872,7.29742,85.0,85.0,95310.0,0.0,1.30565,0.0001,0.0,0.0,0.5
YOL112W,1,0.0,0.1710602455961392,8.850061612027818e-09,0.0,0.0,0.0,0.0,0,0.11992,-0.5061,46.1551,5.3869,76.0,66.0,88655.0,0.0,1.55284,9e-05,0.0,0.0,0.0
YPL093W,7,0.009079882413742146,0.20720353306047642,3.5240598002131234e-06,0.0,6.148958333333334,0.5,0.0,1,0.07264,-0.63292,48.86015,8.91376,98.0,108.0,45685.0,0.0,0.61397,0.00012,0.6832615929899515,0.2887195853553551,0.5234771134966238
YOR074C,1,0.0,0.16919546866989804,5.677025536173114e-08,0.0,1.0,0.5,0.0,1,0.10855,-0.51283,42.21385,6.66693,45.0,44.0,39015.0,0.0,1.11322,0.00019,0.6832615929899515,0.2887195853553551,0.6443597926776775
YLR359W,1,0.0,0.1830371631538966,2.480130624983862e-07,0.0,1.0,0.0,0.0,1,0.08091,-0.18859,41.71307,6.00909,65.0,58.0,53900.0,0.0,0.98881,0.00011,0.6832615929899515,0.0,0.5
YMR159C,2,0.0015948921835376476,0.1879949651887756,2.549341793237541e-07,0.0,1.804635761589404,0.0,1.5384615384615383,0,0.02,-0.924,48.74867,5.98907,28.0,26.0,5500.0,0.0,0.31935,0.00035,0.0,0.0,0.5
YHR129C,2,0.00039689387402933567,0.18307116281269734,2.48108553106991e-07,0.0,1.9473684210526316,0.0,0.0,0,0.08854,-0.17109,35.03802,5.39691,47.0,42.0,63215.0,0.0,1.47029,0.00013,0.0,0.0,0.5
YLL001W,1,0.0,0.1830371631538966,2.480130624983862e-07,0.0,1.0,0.0,0.0,0,0.05945,-0.36262,42.58099,5.35187,111.0,95.0,39530.0,0.0,0.46522,6e-05,0.0,0.0,0.5
YHR068W,1,0.0,0.1830371631538966,2.480130624983862e-07,0.0,1.0,0.0,0.0,1,0.07752,-0.23773,33.5491,5.50128,55.0,46.0,46255.0,0.0,1.07841,0.00013,0.6832615929899515,0.0,0.5
YOR326W,3,0.004350004273275845,0.18853440554799733,2.4916590239945006e-07,0.0,2.954314720812183,0.0,0.0,1,0.08577,-0.40388,43.33267,5.95331,216.0,196.0,176170.0,0.0,0.97505,3e-05,0.3167384070100485,0.0,0.5
YBL058W,1,0.0,0.1830371631538966,2.480130624983862e-07,0.0,1.0,0.5,0.0,0,0.07565,-0.96099,41.91586,4.888,67.0,48.0,34630.0,0.0,0.73702,0.0001,0.0,0.0,0.5
YMR096W,1,0.0,0.1830371631538966,2.480130624983862e-07,0.0,1.0,0.0,0.0,0,0.03704,0.02559,35.64545,5.40326,43.0,35.0,13115.0,0.0,0.41221,0.00017,0.0,0.0,0.5
YJR159W,1,0.0,0.1830371631538966,2.480130624983862e-07,0.0,1.0,0.0,0.0,0,0.08683,-0.02493,25.64426,6.46344,40.0,38.0,21610.0,0.0,0.56622,0.00017,0.0,0.0,0.5
YKL020C,2,0.00022349599858815578,0.18813851388797484,4.87288188500747e-07,0.0,2.0,0.0,15.6,0,0.07394,-0.52911,41.59797,6.22455,118.0,109.0,67320.0,0.0,0.55482,5e-05,0.0,0.0,0.5
YMR271C,1,0.0,0.1830371631538966,2.480130624983862e-07,0.0,0.0,0.0,0.0,0,0.08811,0.06608,33.15242,8.67975,22.0,25.0,12295.0,0.0,0.49556,0.00035,0.0,0.0,0.0
YOR229W,1,0.0,0.1830371631538966,2.480130624983862e-07,0.0,1.0,0.0,0.0,1,0.09422,-0.58051,37.23578,4.83539,71.0,46.0,58120.0,0.0,1.11876,9e-05,0.6832615929899515,0.0,0.5
YAL055W,1,0.0,0.1830371631538966,2.480130624983862e-07,0.0,1.0,0.0,0.0,0,0.06667,-0.29833,46.08611,8.55035,23.0,26.0,19075.0,0.0,0.95967,0.00043,0.0,0.0,0.5
YDR132C,1,0.0,0.1830371631538966,2.480130624983862e-07,0.0,1.0,0.5,0.0,0,0.11919,-0.43879,50.58404,7.05939,63.0,63.0,63815.0,0.0,1.11577,0.00012,0.0,0.0,0.5
YGL037C,1,0.0,0.1830371631538966,2.480130624983862e-07,0.0,1.0,0.3333333333333333,0.0,0,0.09259,-0.51389,27.12407,5.8056,33.0,25.0,42650.0,0.0,1.70648,0.00023,0.0,0.0,0.5
YKL061W,2,0.0014633273214799186,0.19970893718382088,2.7241314051059193e-07,0.0,1.7142857142857142,0.0,0.0,0,0.0885,-0.91947,52.82212,4.74042,25.0,18.0,13075.0,0.0,0.96701,0.00035,0.0,0.0,0.5
YKR064W,1,0.0,0.1830371631538966,2.480130624983862e-07,0.0,0.0,0.3333333333333333,0.0,0,0.12746,-0.3511,44.94458,6.43353,119.0,113.0,118840.0,0.0,1.16711,6e-05,0.0,0.0,0.0
YOL070C,1,0.0,0.1830371631538966,2.480130624983862e-07,0.0,1.0,0.0,0.0,0,0.03992,-0.90878,56.63713,5.64789,79.0,72.0,17880.0,0.0,0.31973,0.0001,0.0,0.0,0.5
YPR172W,1,0.0,0.1830371631538966,2.480130624983862e-07,0.0,1.0,0.5,0.0,0,0.08,-0.406,34.96105,6.10297,23.0,21.0,21680.0,0.0,0.96324,0.00027,0.0,0.0,0.5
YLL004W,22,0.0006207120419692236,0.17757902792831642,1.689734285419748e-06,0.7705627705627706,9.989395546129375,1.0,44.82269309637731,1,0.12013,-0.3388,48.26495,5.27032,91.0,70.0,58260.0,0.0,0.80831,7e-05,0.6832615929899515,0.40591527534130006,0.5203173091638453
YGL169W,1,0.0,0.14891041852416045,8.844445629770824e-08,0.0,0.0,0.3333333333333333,0.0,1,0.05634,-0.14061,37.27394,6.77142,50.0,49.0,23545.0,0.0,0.50593,0.00015,0.6832615929899515,0.2240360033604539,0.5
YAR020C,2,2.1570319240724764e-06,0.0008624407072013799,8.307145578275165e-14,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YBR222C,1,0.0,0.0005749604714675866,5.874040484279281e-14,0.0,0.0,0.0,0.0,0,0.10129,-0.17127,31.37608,9.25079,49.0,62.0,38445.0,0.0,0.63558,0.00015,0.0,0.0,0.0
YDR455C,1,0.0,0.0005749604714675866,5.874040484279281e-14,0.0,0.0,0.0,0.0,0,0.05882,-0.01569,68.53824,6.23773,7.0,6.0,375.0,0.0,0.03508,0.00058,0.0,0.0,0.0
YDR113C,5,0.0030743514315794696,0.19343741020650757,2.758226454309348e-07,0.0,4.171772428884026,0.5,16.0,1,0.0429,-1.07131,59.79893,4.85675,68.0,49.0,13535.0,0.0,0.32351,0.00012,0.6832615929899515,0.2887195853553551,0.5346039471564116
YGR060W,3,0.0007937877480586713,0.15995514160547855,3.988572482807399e-09,0.0,2.842741935483871,0.5,0.0,1,0.18123,-0.10194,45.54178,8.17413,24.0,26.0,96425.0,0.0,2.64332,0.00022,0.6832615929899515,0.2887195853553551,0.5507818845164029
YMR257C,5,0.001192790340693515,0.1784633055685208,6.775060692593688e-07,0.0,3.982311320754717,0.0,0.0,0,0.12,-0.33825,37.89228,8.93951,96.0,112.0,117380.0,0.0,1.24183,9e-05,0.0,0.0,0.5
YKL143W,1,0.0,0.14953172583859142,9.024335149782424e-09,0.0,1.0,0.5,0.0,0,0.07775,-1.11857,50.80326,4.53485,113.0,66.0,29340.0,0.0,0.54954,8e-05,0.0,0.0,0.5
YMR233W,1,0.0,0.14953172583859142,9.024335149782424e-09,0.0,1.0,0.3333333333333333,0.0,0,0.03982,-0.88097,58.6646,9.46393,36.0,45.0,10095.0,0.0,0.38137,0.00036,0.0,0.0,0.5
YOR197W,4,0.001102008044424784,0.1901164361501073,3.5048748530533964e-05,0.0,1.9042735042735042,0.5,0.0,0,0.09028,-0.70833,42.01713,5.16449,41.0,31.0,50115.0,0.0,1.04446,0.00011,0.0,0.0,0.5
YGR123C,4,0.0008999066154363074,0.17368289805307183,2.1567325887593596e-06,0.0,3.8493150684931505,1.0,0.0,0,0.10721,-0.44795,31.24487,7.59369,65.0,66.0,35965.0,0.0,0.62015,0.00013,0.0,0.0,0.5
YMR008C,1,0.0,0.14616099733088478,3.8529735441123866e-08,0.0,1.0,0.0,0.0,0,0.1009,-0.18976,28.43494,4.51715,69.0,41.0,100935.0,0.0,1.4084,6e-05,0.0,0.0,0.5
YDL134C,1,0.0,0.15852720041855495,2.689992280919334e-07,0.0,1.0,0.0,2.0,0,0.09756,-0.45203,33.56046,4.61432,56.0,28.0,50975.0,0.0,1.2155,0.00011,0.0,0.0,0.5
YNL011C,1,0.0,0.14616099733088478,3.8529735441123866e-08,0.0,1.0,0.0,0.0,0,0.06306,-0.17095,39.47815,5.62701,59.0,43.0,33640.0,0.0,0.67398,0.00011,0.0,0.0,0.5
YOR362C,40,0.006426929391246565,0.1977653466443576,0.0001883423383248024,0.7692307692307693,33.68372569089048,0.5,359.99047619047616,1,0.07639,-0.46354,22.40174,5.0423,45.0,30.0,26275.0,0.0,0.83318,0.00016,0.6832615929899515,0.2887195853553551,0.5042857430321823
YMR154C,1,0.0,0.1628492407472168,5.33281049753724e-06,0.0,1.0,0.0,0.0,0,0.09904,-0.28817,46.81391,6.21991,85.0,79.0,95545.0,0.0,1.14944,7e-05,0.0,0.0,0.5
YFR026C,1,0.0,0.1628492407472168,5.33281049753724e-06,0.0,1.0,0.0,0.0,0,0.09467,-0.39349,55.24379,6.09686,15.0,14.0,25160.0,0.0,1.33766,0.00032,0.0,0.0,0.5
YGL165C,1,0.0,0.1628492407472168,5.33281049753724e-06,0.0,1.0,0.0,0.0,0,0.13542,0.23125,53.97083,7.51007,15.0,16.0,35380.0,0.0,1.61381,0.00034,0.0,0.0,0.5
YLR076C,1,0.0,0.1628492407472168,5.33281049753724e-06,0.0,1.0,0.0,0.0,1,0.08571,-0.17071,33.61214,4.33868,18.0,8.0,22000.0,0.0,1.38823,0.00027,0.6832615929899515,0.0,0.5
YPR103W,40,0.004717649348623611,0.20386050367197356,0.0001887960318210702,0.7730769230769231,38.962626262626266,0.5,389.2999999999999,1,0.10453,-0.23101,26.25819,5.81561,32.0,27.0,51505.0,0.0,1.62804,0.00018,0.6832615929899515,0.2887195853553551,0.5037050837308713
YOL145C,4,0.0009346755648649443,0.181553579258019,1.0829596109651201e-05,0.16666666666666666,4.0,1.0,0.2608695652173913,0,0.08449,-0.69935,42.13707,5.94635,173.0,157.0,118455.0,0.0,0.94986,5e-05,0.0,0.0,0.5
YDL123W,3,0.0,0.16881870589279824,1.603349169485174e-05,1.0,1.7992518703241895,0.0,4.0,0,0.12857,-0.02214,70.92007,6.02142,8.0,7.0,21150.0,0.0,1.34948,0.00038,0.0,0.0,0.5
YPL066W,1,0.0,0.16695978400849673,5.345752259447469e-06,0.0,1.0,0.0,0.0,0,0.10021,-0.48998,51.46058,9.42657,39.0,56.0,33070.0,0.0,0.60245,0.00017,0.0,0.0,0.5
YJL001W,36,0.0006406241233744107,0.19762655003051055,0.0001870071514471869,0.9444444444444444,34.09238578680203,0.5,380.1,1,0.09302,-0.17674,14.93074,5.59308,26.0,22.0,29380.0,0.0,1.2477,0.00024,0.6832615929899515,0.2887195853553551,0.5042343705008043
YPR180W,2,0.00037049198416780864,0.1687608912674925,5.299990552064025e-06,0.0,1.903765690376569,0.0,0.0,1,0.07493,-0.16167,43.75793,5.01923,51.0,41.0,27180.0,0.0,0.69208,0.00013,0.6832615929899515,0.0,0.5
YFR050C,42,0.008118190171888561,0.20635753873579482,0.00018820183891881344,0.6933797909407665,22.153299492385788,0.5,357.95714285714286,1,0.09023,-0.21955,27.24098,5.66974,28.0,25.0,35870.0,0.0,1.21829,0.00019,0.6832615929899515,0.2887195853553551,0.5065164014384085
YGR067C,2,0.0,0.16945729109390578,1.0674172556257021e-05,1.0,1.6453634085213034,1.0,2.023809523809524,0,0.1107,-0.12127,55.20996,7.0672,77.0,76.0,102020.0,0.0,1.10593,8e-05,0.0,0.0,0.5
YNL253W,1,0.0,0.16863095303313475,5.328709877165664e-06,0.0,0.0,1.0,0.0,0,0.08768,-0.32749,35.70976,8.87775,42.0,51.0,66110.0,0.0,1.40164,0.00019,0.0,0.0,0.0
YIL007C,5,0.002543548821536902,0.1888414648404208,1.0658466140398117e-05,0.1,4.965628356605801,0.0,29.666666666666668,0,0.04091,-0.34455,38.97182,5.5545,29.0,24.0,10095.0,0.0,0.4063,0.00022,0.0,0.0,0.5
YBL041W,38,0.0022140375371408456,0.20436777708702045,0.00018775229666521923,0.8506401137980085,33.78061224489796,0.5,436.4000000000001,1,0.11203,-0.43693,29.28427,5.72406,33.0,28.0,25120.0,0.0,0.93485,0.00021,0.6832615929899515,0.2887195853553551,0.5042734510443777
YML092C,36,0.0035937168921193765,0.20441016384987162,0.0001876874488668057,0.9444444444444444,25.89717741935484,0.5,380.1,1,0.084,-0.188,26.6324,5.51947,31.0,27.0,25900.0,0.0,0.95355,0.0002,0.6832615929899515,0.2887195853553551,0.5055743446608119
YGR135W,36,0.0002384048010826309,0.19768601043068018,0.00018775357791665458,0.9523809523809523,29.369543147208123,0.5,278.4095238095238,0,0.08527,-0.43566,30.45775,5.06049,39.0,31.0,29340.0,0.0,1.0218,0.00018,0.0,0.0,0.5
YPR025C,11,0.0033866348599382225,0.18840825941543798,5.332751526345227e-07,0.6363636363636364,6.899465240641711,0.0,19.21989962651727,1,0.08651,-0.60865,40.92499,6.44598,59.0,57.0,31455.0,0.0,0.69575,0.00014,0.6832615929899515,0.0,0.5
YKR086W,19,0.016395719097191338,0.20489887837882664,6.109752284516903e-06,0.0,9.604332953249715,1.0,0.0,1,0.07656,-0.42054,39.09936,8.4201,139.0,146.0,84950.0,0.0,0.69831,7e-05,0.3167384070100485,0.24054770888719992,0.5125228743140255
YPR082C,1,0.0,0.167655627286239,1.6259617593976348e-07,0.0,1.0,1.0,0.0,1,0.0979,-0.24406,39.91056,5.77838,21.0,18.0,13325.0,0.0,0.79428,0.00034,0.6832615929899515,0.40591527534130006,0.70295763767065
