protein,degree,betweenness,closeness,eigenvector,clustering,OS,P_Ci,GO_Nb,essential,phys_1,phys_2,phys_3,phys_4,phys_5,phys_6,phys_7,phys_8,phys_9,phys_10,N_c,Sim_Loc,Ortho_Sim_Loc
YMR201C,9,0.00046132143480774444,0.2389746641697671,8.556071225676232e-06,0.1111111111111111,8.34712411705348,1.0,32.2,0,0.06739,-1.10701,51.59164,6.90704,66.0,65.0,32400.0,0.0,0.75283,0.00016,0.0,0.0,0.5
YNL266W,3,0.0007502408616061698,0.26195190487731895,0.00011192089495631586,0.0,2.8221052631578947,0.0,0.0,0,0.18705,0.70935,37.5741,5.71283,10.0,9.0,11960.0,0.0,0.77113,0.00037,0.0,0.0,0.5
YPL228W,2,0.0,0.21900470266670924,5.066355078009115e-06,1.0,2.0,1.0,0.0,1,0.06011,-0.84098,49.27887,5.41071,87.0,73.0,39100.0,0.0,0.63218,9e-05,0.3153500824189429,0.23974612282610783,0.5599365307065269
YDL143W,12,0.0002438157222570564,0.23741728094336853,6.680923442119782e-05,0.36363636363636365,10.09959349593496,0.0,6.023809523809524,1,0.02841,-0.09337,41.79299,8.03766,69.0,71.0,12335.0,0.0,0.21414,0.00014,0.3153500824189429,0.0,0.5
YDR212W,9,0.00013282748848937975,0.22240800480703954,8.487879018484364e-06,0.5833333333333334,7.81995661605206,0.0,7.0,1,0.03578,-0.03506,40.3746,6.08392,73.0,68.0,12920.0,0.0,0.21362,0.0001,0.3153500824189429,0.0,0.5
YIL142W,8,3.3964709522160055e-05,0.21960477533380776,5.232690770322085e-06,0.75,7.706555671175859,0.0,12.5,1,0.04364,-0.15332,34.99734,5.79474,72.0,65.0,8200.0,0.0,0.14335,0.0001,0.3153500824189429,0.0,0.5
YJL014W,8,0.00011049215173282085,0.22630148648675616,1.0022488139459914e-05,0.75,7.273673257023933,0.0,7.0,1,0.03371,-0.14382,46.14494,5.81622,74.0,67.0,35295.0,0.0,0.60012,0.0001,0.3153500824189429,0.0,0.5
YJL111W,7,0.0,0.20977094581115083,4.992892964027194e-06,1.0,6.6073752711496745,0.0,4.0,1,0.05273,-0.08764,29.03745,5.40839,71.0,60.0,26565.0,0.0,0.44471,9e-05,0.3153500824189429,0.0,0.5
YJR064W,9,0.00020002793372518238,0.23000921759851414,0.0001616625241138862,0.5833333333333334,5.549891540130152,0.0,4.0,1,0.04626,-0.25338,30.25569,5.33185,86.0,72.0,22555.0,0.0,0.3643,9e-05,0.3153500824189429,0.0,0.5
YOR260W,15,0.0005997429015095162,0.25719859124076805,0.0001700578540505982,0.38095238095238093,10.07035175879397,0.0,38.51890331890332,1,0.08824,-0.5526,44.02457,4.78253,88.0,59.0,46185.0,0.0,0.70298,7e-05,0.3153500824189429,0.0,0.5
YDL144C,1,0.0,0.20934257754074764,6.869300939150147e-06,0.0,0.0,0.5,0.0,0,0.07584,-0.09635,40.27753,6.2829,44.0,41.0,40505.0,0.0,1.01817,0.00016,0.0,0.0,0.0
YDR238C,10,7.09014042924047e-07,0.24291214279360354,2.8261014066619217e-05,0.9333333333333333,6.299395161290323,0.0,49.333333333333336,1,0.06269,-0.111,39.91955,5.43085,136.0,111.0,63020.0,0.0,0.57807,5e-05,0.6846499175810571,0.0,0.5
YGL137W,11,0.00011734129486381023,0.24574237123846157,3.0408470690756947e-05,0.6181818181818182,10.118951612903226,0.0,22.607142857142858,1,0.10799,-0.38223,27.9712,4.62714,138.0,81.0,159920.0,0.0,1.60815,5e-05,0.6846499175810571,0.0,0.5
YIL076W,13,0.002666651857825142,0.2784138606249936,0.00016430099830166094,0.5512820512820513,6.814814814814815,0.0,39.20039682539682,0,0.10135,-0.33682,34.34095,4.43634,46.0,22.0,31080.0,0.0,0.91875,0.00013,0.0,0.0,0.5
YPL010W,9,2.839041497158698e-07,0.2418194445814649,2.7841589129326225e-05,0.9444444444444444,3.6571087216248506,0.0,54.75,1,0.08995,-0.37619,46.32434,5.02716,28.0,20.0,18910.0,0.0,0.87193,0.00023,0.3153500824189429,0.0,0.5
YDL146W,2,0.00021149327066866054,0.23456215906324288,5.745245618646494e-05,0.0,1.0,0.0,0.0,0,0.09369,-0.20611,43.8811,5.67328,60.0,53.0,46395.0,0.0,0.82044,0.0001,0.0,0.0,0.5
YKL070W,1,0.0,0.18890622049605843,7.33920057756515e-07,0.0,0.0,0.0,0.0,0,0.12426,-0.57278,40.89822,9.18463,22.0,27.0,28210.0,0.0,1.42277,0.00046,0.0,0.0,0.0
YDR201W,14,0.0009276079342266517,0.2638490845319641,1.7229023413677536e-05,0.0989010989010989,5.612307692307692,0.25,22.333333333333336,1,0.02424,-0.74061,47.38909,4.76495,35.0,26.0,4595.0,0.0,0.243,0.00025,0.3153500824189429,0.13944903000175835,0.5124235018504856
YDR341C,3,0.0002795830662474918,0.22327542193564928,3.945114349260904e-06,0.3333333333333333,2.280936454849498,0.0,1.5,1,0.10214,-0.31895,33.21763,6.32501,84.0,79.0,85635.0,0.0,1.23173,9e-05,0.3153500824189429,0.0,0.5
YPL026C,2,0.0001424862615015945,0.2305505572842847,1.22015129681616e-05,0.0,1.893181818181818,0.0,1.1428571428571428,0,0.09163,-0.46414,46.79902,5.01898,64.0,40.0,47800.0,0.0,0.82637,9e-05,0.0,0.0,0.5
YDL149W,1,0.0,0.13993608632346666,1.3602883280512673e-10,0.0,0.0,0.2,0.0,0,0.12136,-0.54554,41.08008,5.65863,131.0,110.0,130040.0,0.0,1.12685,5e-05,0.0,0.0,0.0
YLR065C,2,0.00021149327066866054,0.16351224656981056,1.0285010213672242e-08,0.0,0.0,0.5,0.0,0,0.12707,-0.13702,28.57127,10.21014,9.0,30.0,31650.0,0.0,1.52594,0.00049,0.0,0.0,0.0
YDR040C,2,0.0003431231943553224,0.24496397084054036,3.6568017382319284e-05,0.0,1.9913419913419914,0.0,0.0,0,0.08616,-0.0549,34.40541,5.34515,130.0,102.0,127250.0,0.0,1.05728,4e-05,0.0,0.0,0.5
YDR269C,2,0.0004355334601771754,0.2541292894774313,9.729392978785377e-05,0.0,1.5361635220125787,0.0,0.0,0,0.05607,0.81215,50.51963,6.2226,4.0,3.0,7490.0,0.0,0.651,0.00054,0.0,0.0,0.5
YDR307W,4,0.0004378276424174424,0.24030345918423046,5.122730307131854e-05,0.16666666666666666,3.775201612903226,0.5,2.333333333333333,0,0.16616,0.06934,36.66307,6.34064,64.0,60.0,159640.0,0.0,2.05805,8e-05,0.0,0.0,0.5
YDR422C,12,0.003056939943676963,0.26982473252589356,0.00015078018855156953,0.13636363636363635,10.146464646464647,0.0,5.885714285714286,0,0.06135,-0.76663,49.95607,6.10272,104.0,88.0,51270.0,0.0,0.56298,7e-05,0.0,0.0,0.5
YFL001W,1,0.0,0.20685718701433708,8.606877138673926e-06,0.0,1.0,1.0,0.0,0,0.09502,-0.44887,49.44799,9.34027,51.0,69.0,46965.0,0.0,0.92291,0.00018,0.0,0.0,0.5
YGL250W,5,0.001232890036755386,0.2516628599723409,5.634034409676263e-05,0.0,2.4642857142857144,0.5,0.0,0,0.07884,-0.58755,36.52531,4.27069,55.0,22.0,10555.0,0.0,0.38093,0.00015,0.0,0.0,0.5
YGR160W,3,0.00011665869513842162,0.21726682711200768,9.025208751078251e-06,0.0,0.0,0.0,0.0,0,0.08374,-0.52463,101.40842,3.16193,64.0,2.0,7365.0,0.0,0.33208,0.00014,0.0,0.0,0.0
YGR290W,2,5.0700665713371146e-05,0.22422944479757484,2.178175637285139e-05,0.0,1.5216374269005848,0.0,0.0,0,0.19728,0.4619,45.56741,7.67755,9.0,10.0,24325.0,0.0,1.44945,0.00046,0.0,0.0,0.5
YJL076W,4,0.00010563899546418067,0.230937062828768,0.00031909087754204154,0.16666666666666666,3.9896800825593397,0.5,0.0,1,0.03112,-0.92532,55.92852,7.56207,165.0,166.0,27640.0,0.0,0.21505,6e-05,0.6846499175810571,0.2889671908216764,0.5362143310794366
YJL175W,1,0.0,0.20685718701433708,8.606877138673926e-06,0.0,0.0,0.0,0.0,0,0.1,0.97353,49.45412,4.64825,9.0,6.0,23000.0,0.0,1.29713,0.00026,0.0,0.0,0.0
YNL125C,2,9.974956975148119e-06,0.21580958852812707,1.1367857285999711e-05,0.0,1.0,0.5,0.0,0,0.09955,0.21486,31.56374,8.62604,54.0,61.0,87790.0,0.0,1.18955,0.00012,0.0,0.0,0.5
YNL280C,2,0.00026758582581076166,0.2377117480196033,6.604988313188685e-05,0.0,0.0,0.0,0.0,0,0.15068,0.21347,32.00824,8.99677,34.0,43.0,109625.0,0.0,2.16587,0.00018,0.0,0.0,0.0
YOL118C,1,0.0,0.20685718701433708,8.606877138673926e-06,0.0,0.0,0.0,0.0,0,0.15686,-0.48922,50.66088,10.20319,5.0,20.0,18825.0,0.0,1.53419,0.00083,0.0,0.0,0.0
YOR252W,2,0.0004583359005504245,0.20984084615963838,8.627311074340644e-06,0.0,1.0,1.0,0.0,0,0.0618,-0.97079,39.46404,10.065,24.0,39.0,7115.0,0.0,0.34143,0.00048,0.0,0.0,0.5
YOR309C,1,0.0,0.20685718701433708,8.606877138673926e-06,0.0,0.0,0.0,0.0,0,0.07143,-1.23968,138.20246,12.53302,4.0,56.0,3105.0,0.0,0.19056,0.00077,0.0,0.0,0.0
YOR314W,4,0.0020685859228368624,0.2757319481626024,0.00013284298764154717,0.0,2.818590704647676,0.0,0.0,0,0.12844,0.20826,42.44413,7.65839,11.0,12.0,6460.0,0.0,0.51583,0.00061,0.0,0.0,0.5
YOR321W,1,0.0,0.20685718701433708,8.606877138673926e-06,0.0,0.0,0.5,0.0,0,0.14874,0.07809,36.80389,6.43207,72.0,66.0,195495.0,0.0,2.26473,7e-05,0.0,0.0,0.0
YPL076W,3,0.00509662665606492,0.21210251913946607,9.11937750349164e-06,0.0,2.8121085594989563,0.0,0.0,1,0.15357,0.39393,42.91079,9.42548,18.0,27.0,72100.0,0.0,2.21322,0.00029,0.3153500824189429,0.0,0.5
YPR029C,5,0.0009153366274620403,0.22164755909470654,9.886962811584132e-06,0.3,1.7393258426966292,0.0,3.416666666666666,0,0.07091,-0.13942,38.68846,5.2608,114.0,91.0,53385.0,0.0,0.57021,6e-05,0.0,0.0,0.5
YER173W,5,0.00019709761308363695,0.22271139570936813,1.8322836447371183e-06,0.0,3.7255297679112007,1.0,5.428571428571429,0,0.08346,-0.61684,50.50379,6.00421,92.0,84.0,71165.0,0.0,0.93977,8e-05,0.0,0.0,0.5
YGL025C,8,0.0002781497440548227,0.23716181499303401,4.207856573201766e-05,0.4642857142857143,5.780748663101604,1.0,26.57142857142857,0,0.03526,-0.67531,39.78942,8.75714,26.0,29.0,9190.0,0.0,0.21333,0.0002,0.0,0.0,0.5
YGL170C,5,0.00028113363481517843,0.2546430971795693,3.530695708906771e-05,0.2,4.454285714285715,0.0,4.0,0,0.10654,-0.9753,51.45521,5.84723,58.0,50.0,43235.0,0.0,0.90641,0.00012,0.0,0.0,0.5
YLR394W,6,9.068943458167597e-05,0.2119699295670092,3.7881433029117147e-07,0.13333333333333333,4.7002012072434605,0.5,6.4,0,0.04772,-0.61328,57.82033,10.16901,27.0,64.0,13170.0,0.0,0.24451,0.00019,0.0,0.0,0.5
YMR224C,3,2.5101420894391747e-06,0.1977802698885285,2.3183799676002376e-07,0.3333333333333333,3.0,1.0,2.355555555555556,0,0.06503,-0.59798,33.64496,5.57477,106.0,88.0,36745.0,0.0,0.47322,7e-05,0.0,0.0,0.5
YDL155W,5,0.00033158081446828876,0.24869543894361207,9.725181300131469e-06,0.0,4.707692307692308,0.0,0.0,1,0.09368,-0.51827,56.08735,5.17377,67.0,45.0,77405.0,0.0,1.56453,0.0001,0.3153500824189429,0.0,0.5
YGL003C,4,5.12964680458694e-05,0.2134789411242929,2.168190060608234e-06,0.0,3.6971544715447155,0.3333333333333333,11.333333333333334,1,0.07244,-0.50124,47.5986,8.80963,59.0,65.0,72600.0,0.0,1.15567,0.00014,0.3153500824189429,0.16204621790391252,0.521914991536208
YDL156W,2,2.964574090883115e-05,0.22256521535269733,5.656063717644141e-06,0.0,1.610200364298725,0.5,1.6666666666666667,0,0.08046,-0.64617,39.55862,6.7923,77.0,76.0,54360.0,0.0,0.91894,0.00011,0.0,0.0,0.5
YDL158C,1,0.0,0.231653090297731,2.2738065994503548e-05,0.0,1.0,0.0,0.0,0,0.14706,0.72549,40.23627,8.67731,7.0,10.0,17585.0,0.0,1.46698,0.00072,0.0,0.0,0.5
YER125W,17,0.0029764295065992405,0.2780626162414384,0.00017524469311466187,0.022058823529411766,14.597376387487387,0.5,6.507872244714351,1,0.10136,-0.678,40.1078,6.24396,104.0,97.0,113720.0,0.0,1.23858,7e-05,0.6846499175810571,0.2889671908216764,0.5098979153222827
YGR178C,8,0.0011906256819487356,0.26051218339787974,5.7255038805082025e-05,0.03571428571428571,5.402918069584736,0.3333333333333333,0.0,0,0.06648,-0.84557,50.09698,6.42572,90.0,84.0,44475.0,0.0,0.56454,8e-05,0.0,0.0,0.5
YIL038C,9,0.00023145627303309478,0.2426180117384294,3.057973149512936e-05,0.4444444444444444,6.233918128654971,0.5,25.38214285714286,0,0.06459,-0.81974,51.77837,5.45831,130.0,111.0,73270.0,0.0,0.77615,6e-05,0.0,0.0,0.5
YMR213W,5,0.00016823141791894305,0.24914523570200212,2.0968518390553414e-05,0.1,4.753910323253389,0.5,0.0,1,0.05763,-0.9322,50.78576,8.30231,95.0,98.0,49195.0,0.0,0.72634,0.00012,0.3153500824189429,0.19338324065864865,0.5203393866847602
YDL161W,4,0.00045883092103958864,0.2205386559573506,2.610225890267838e-06,0.0,2.27363184079602,0.0,0.0,0,0.07269,-1.10066,66.74229,5.63715,59.0,53.0,36580.0,0.0,0.69874,0.00011,0.0,0.0,0.5
YOR111W,2,0.00021149327066866054,0.1797181447845533,3.696480267359814e-08,0.0,0.0,0.0,34.0,0,0.10345,-0.30302,40.3319,4.68939,39.0,26.0,30870.0,0.0,1.16592,0.00018,0.0,0.0,0.0
YDL162C,2,7.01802235417052e-05,0.23758362915142414,2.1383870224091695e-05,0.0,1.7915632754342432,0.0,0.0,0,0.15254,-0.2,52.22475,8.23749,10.0,12.0,15190.0,0.0,1.10604,0.0006,0.0,0.0,0.5
YGR014W,7,0.00011153999983666544,0.2369705760281434,0.00012681774340286782,0.0,1.4260485651214128,0.0,0.0,0,0.06049,-0.17167,61.0654,4.06317,88.0,27.0,82420.0,0.0,0.61917,3e-05,0.0,0.0,0.5
YIL035C,40,0.0029778355136070842,0.2787307401375608,0.002773838060856522,0.2833333333333333,35.705705705705704,0.0,173.29484126984124,0,0.13172,-0.54866,34.13476,8.62897,54.0,58.0,71530.0,0.0,1.6014,0.00019,0.0,0.0,0.5
YDL168W,1,0.0,0.22412683827921107,4.069454388987861e-05,0.0,1.0,0.0,0.0,0,0.06736,-0.04896,27.34922,6.3266,47.0,44.0,24795.0,0.0,0.60414,0.00015,0.0,0.0,0.5
YDL171C,1,0.0,0.17558759829816864,5.423685228154632e-08,0.0,1.0,0.0,0.0,0,0.07552,-0.28858,32.37731,6.14862,277.0,254.0,237610.0,0.0,0.99795,3e-05,0.0,0.0,0.5
YIL094C,6,0.00023457265721891178,0.2143717675084143,3.5285997762436817e-06,0.26666666666666666,5.7682926829268295,0.0,9.0,0,0.0566,-0.11536,30.62372,8.14606,43.0,45.0,15525.0,0.0,0.38746,0.0002,0.0,0.0,0.5
YDL172C,2,0.00027465476623088315,0.25050444139771116,0.00010068984276686347,0.0,1.826829268292683,0.0,0.0,0,0.15723,0.87233,44.5434,6.19025,10.0,10.0,5625.0,0.0,0.32024,0.00035,0.0,0.0,0.5
YNR073C,1,0.0,0.19633558949205077,3.28164781382726e-06,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YDL178W,2,1.4006373966787637e-05,0.2221278233950881,2.128918896831142e-05,0.0,1.9717791411042944,0.0,0.0,0,0.09434,-0.29509,42.85023,5.77643,68.0,59.0,57105.0,0.0,0.96351,0.0001,0.0,0.0,0.5
YDL179W,3,1.4957716620857901e-05,0.23017736177095313,2.1388301594770258e-05,0.0,2.7071352502662407,0.0,0.2857142857142857,0,0.07895,-0.37105,53.85987,9.65448,24.0,35.0,34295.0,0.0,0.98556,0.00028,0.0,0.0,0.5
YDL180W,1,0.0,0.20014195937686827,1.1866603970979482e-07,0.0,0.0,0.0,0.0,0,0.12431,-0.02249,37.447,5.21466,53.0,36.0,71375.0,0.0,1.1459,8e-05,0.0,0.0,0.0
YLR452C,19,0.0036759360144790767,0.2521378856761153,8.431675408239256e-06,0.005847953216374269,5.257828810020877,0.0,10.0,0,0.09169,-0.39871,39.77206,8.75177,77.0,86.0,65540.0,0.0,0.82217,0.00011,0.0,0.0,0.5
YGR089W,10,0.0005188541533423051,0.2258955957402646,2.0438253628134592e-06,0.022222222222222223,4.459487179487179,0.5,0.0,0,0.09722,-0.42479,34.74615,8.74481,101.0,111.0,49500.0,0.0,0.46494,8e-05,0.0,0.0,0.5
YNL250W,7,9.528854457381645e-05,0.2349998216907732,3.801542444222254e-06,0.38095238095238093,7.0,0.0,3.9333333333333336,0,0.05488,-0.78117,43.28224,5.78326,229.0,208.0,70345.0,0.0,0.46108,4e-05,0.0,0.0,0.5
YDL183C,1,0.0,0.21645601057085803,2.798148520361548e-06,0.0,0.0,0.0,0.0,0,0.09375,-0.41281,43.56944,9.62958,31.0,51.0,50560.0,0.0,1.36476,0.00026,0.0,0.0,0.0
YNL055C,1,0.0,0.20921341505816438,7.634994508819266e-07,0.0,1.0,0.0,0.0,0,0.09541,-0.09223,34.23643,7.70001,23.0,24.0,23170.0,0.0,0.76147,0.00025,0.0,0.0,0.5
YDL186W,3,0.00010563287648173679,0.21791124896314812,1.1323311771460923e-06,0.0,2.4944649446494465,0.0,0.0,0,0.09747,-0.9361,73.26498,5.45428,41.0,32.0,32930.0,0.0,1.02277,0.00017,0.0,0.0,0.5
YDL189W,1,0.0,0.2273753884188128,3.4787416377361068e-06,0.0,1.0,0.0,0.0,0,0.09847,-1.11182,60.68864,8.09735,51.0,53.0,58720.0,0.0,1.13018,0.00016,0.0,0.0,0.5
YDL190C,1,0.0,0.1973552406552437,5.907641525844761e-07,0.0,0.0,0.5,0.0,0,0.10718,-0.24755,42.86132,5.56195,131.0,111.0,58900.0,0.0,0.53587,5e-05,0.0,0.0,0.0
YGR130C,3,0.00014343126389119117,0.2212137629987215,1.7614466143053802e-06,0.3333333333333333,2.9374358974358974,0.0,0.0,0,0.03799,-1.25809,52.9136,4.96429,160.0,116.0,47455.0,0.0,0.51194,5e-05,0.0,0.0,0.5
YPR176C,3,2.304447335002552e-05,0.20588139999418634,4.6573393872238323e-07,0.3333333333333333,1.0,0.0,2.2666666666666666,1,0.11692,-0.05477,30.40738,5.0274,45.0,32.0,64495.0,0.0,1.75901,0.00014,0.3153500824189429,0.0,0.5
YFL022C,5,3.7169091941330874e-05,0.21021109467217566,1.389074037615834e-06,0.1,4.831822759315206,0.0,0.0,1,0.09344,-0.47416,29.64793,5.53033,73.0,60.0,55475.0,0.0,0.9646,0.0001,0.3153500824189429,0.0,0.5
YGR062C,1,0.0,0.18256136234885795,9.23818567962336e-08,0.0,1.0,0.0,0.0,0,0.08861,0.19937,54.13484,11.24518,10.0,36.0,47690.0,0.0,1.33774,0.00032,0.0,0.0,0.5
YOR026W,3,4.902169841602618e-06,0.20056083785775164,2.069020484052291e-07,0.0,2.1041405269761606,1.0,4.8,0,0.09384,-0.23284,35.62463,5.07098,44.0,36.0,42620.0,0.0,1.10862,0.00013,0.0,0.0,0.5
YIL109C,13,0.0003117317918420971,0.23265565288834766,3.5057069888364864e-05,0.41025641025641024,3.533132530120482,0.25,9.813492063492063,1,0.07775,-0.24471,55.99594,5.82721,93.0,80.0,68910.0,0.0,0.66493,6e-05,0.3153500824189429,0.13944903000175835,0.5197344748340085
YPL085W,8,3.7564955317572283e-07,0.2089456631405187,4.500610257603219e-06,0.7857142857142857,1.221122112211221,0.25,7.75,1,0.05877,-0.76118,50.0693,5.2121,293.0,220.0,168835.0,0.0,0.69855,2e-05,0.6846499175810571,0.183130042784624,0.5749843283293798
YPL218W,13,0.00021103706506677604,0.23337003839671364,2.6403223769793064e-05,0.3717948717948718,5.440273037542662,0.25,9.813492063492063,1,0.11053,-0.00368,43.93579,5.20648,24.0,18.0,37595.0,0.0,1.75265,0.00024,0.3153500824189429,0.13944903000175835,0.5128163631714289
YPR181C,16,0.000822478515694153,0.2564952086160551,7.055531968133044e-05,0.30833333333333335,8.147788565264294,0.25,11.94206349206349,1,0.09505,-0.21146,41.76773,5.3858,81.0,61.0,76095.0,0.0,0.89121,6e-05,0.3153500824189429,0.13944903000175835,0.5085574772151218
YDL201W,1,0.0,0.00021358393848782572,2.229258935376394e-19,0.0,0.0,1.0,0.0,0,0.1014,-0.69056,36.9993,9.17462,38.0,47.0,34880.0,0.0,1.04459,0.00027,0.0,0.0,0.0
YDR165W,1,0.0,0.00021358393848782572,2.229258935376394e-19,0.0,0.0,1.0,0.0,0,0.0991,-0.43559,41.4286,6.24811,59.0,54.0,47745.0,0.0,0.94568,0.00012,0.0,0.0,0.0
YER009W,11,0.0009656927202031403,0.26296764632079717,6.700886778747646e-05,0.12727272727272726,8.448730964467005,0.0,31.83333333333333,1,0.128,-0.3872,32.95368,4.50116,15.0,8.0,8940.0,0.0,0.61856,0.00031,0.3153500824189429,0.0,0.5
YDL203C,6,0.000619169945722547,0.2404738778722123,6.947211857625097e-06,0.0,3.983375959079284,0.0,0.0,0,0.10273,-0.54254,42.32106,8.56842,62.0,69.0,92025.0,0.0,1.32659,0.00012,0.0,0.0,0.5
YGR058W,7,0.0002275077476853567,0.24358328205092133,6.86199438930066e-06,0.0,3.507726269315673,0.3333333333333333,12.571428571428571,0,0.09851,-0.66418,36.01433,9.25909,36.0,44.0,30620.0,0.0,0.79861,0.00024,0.0,0.0,0.5
YOR372C,1,0.0,0.19272184039153253,9.623296894070638e-08,0.0,0.0,0.5,0.0,1,0.05957,-0.78069,49.29224,9.50494,40.0,54.0,12295.0,0.0,0.20315,0.00016,0.3153500824189429,0.19338324065864865,0.5
YDL204W,3,0.00021626119433377797,0.21421550467856562,1.8669842219481097e-06,0.0,1.0,0.5,0.0,0,0.07379,-0.62137,34.36387,9.20831,44.0,51.0,24870.0,0.0,0.56066,0.00021,0.0,0.0,0.5
YMR110C,1,0.0,0.17548274901574537,2.920584874394677e-08,0.0,0.0,0.0,0.0,0,0.10526,-0.1438,38.98086,6.30011,62.0,58.0,52675.0,0.0,0.87824,0.00011,0.0,0.0,0.0
YOL065C,5,0.00012802207206858703,0.2356027073904609,3.936212164072173e-06,0.1,2.561676646706587,0.3333333333333333,5.25,0,0.11198,-0.27083,38.2737,7.54938,40.0,41.0,70455.0,0.0,1.60862,0.00017,0.0,0.0,0.5
YDL207W,5,3.083430525020358e-05,0.2314098721862315,1.6500699253258755e-05,0.3,0.0,0.25,9.075,1,0.06506,-0.63253,55.05967,9.00897,74.0,83.0,53565.0,0.0,0.86294,0.00015,0.3153500824189429,0.13944903000175835,0.5
YIL115C,9,0.0001399556616627143,0.2338528729589137,1.0586895392760902e-05,0.1388888888888889,1.863102998696219,0.25,7.2,1,0.07603,-0.59452,48.69062,4.72821,219.0,141.0,52550.0,0.0,0.3307,3e-05,0.6846499175810571,0.183130042784624,0.5491465160307231
YNL124W,6,0.00047354776045596735,0.22412683827921107,0.00015842951530838507,0.13333333333333333,4.7766069546891465,0.5,2.833333333333333,1,0.06504,-1.0437,66.199,4.67609,78.0,47.0,24995.0,0.0,0.45488,9e-05,0.3153500824189429,0.19338324065864865,0.5202427416043522
YLR426W,3,0.0002475171047158503,0.2408022864238787,1.4615608318120635e-05,0.0,1.0,0.0,0.0,0,0.09202,0.2227,41.05862,9.18512,25.0,36.0,34265.0,0.0,0.93425,0.00025,0.0,0.0,0.5
YDL210W,3,0.0009250325688489209,0.2238423122569199,7.591955368008434e-06,0.0,1.0,0.0,0.0,0,0.12259,0.47356,36.5811,6.24249,41.0,39.0,114510.0,0.0,1.85075,0.0001,0.0,0.0,0.5
YGL230C,3,0.0002249067785232085,0.18527768389692012,1.2372362285361795e-07,0.0,0.0,0.0,0.0,0,0.12925,-0.19728,23.33061,8.54205,15.0,18.0,25035.0,0.0,1.4503,0.00049,0.0,0.0,0.0
YDL212W,1,0.0,0.17721112182012155,1.3862888221119508e-08,0.0,1.0,0.5,0.0,1,0.10952,0.07381,33.96052,8.21344,18.0,20.0,29045.0,0.0,1.23532,0.00035,0.3153500824189429,0.19338324065864865,0.5966916203293243
YDR508C,4,0.00025159589180162,0.2167966682376198,9.208423780207843e-07,0.16666666666666666,2.2596291012838803,0.0,0.0,0,0.11614,0.11071,37.92765,7.84344,61.0,63.0,111865.0,0.0,1.51996,0.00011,0.0,0.0,0.5
YFR032C,1,0.0,0.22349050168705759,0.00015020519756528134,0.0,1.0,0.0,0.0,0,0.06228,-0.51211,42.89066,6.23431,34.0,32.0,17795.0,0.0,0.55846,0.0002,0.0,0.0,0.5
YEL013W,8,0.0007277546144481469,0.26397548687199973,0.0001087879647114305,0.0,4.047830923248053,0.0,0.0,0,0.04325,-0.11782,44.84431,5.0025,74.0,53.0,29015.0,0.0,0.45905,8e-05,0.0,0.0,0.5
YML011C,5,0.0004705556557195858,0.2281757158898247,3.0231213589042285e-06,0.0,2.8453292496171514,1.0,0.0,0,0.07345,-0.02712,39.70621,4.66669,29.0,19.0,17585.0,0.0,0.86753,0.00023,0.0,0.0,0.5
YDL215C,2,1.0828627347343215e-05,0.19412218844792686,1.3395278458046897e-07,0.0,1.0,0.0,0.0,0,0.10623,-0.30375,34.39755,5.47565,144.0,118.0,103820.0,0.0,0.83503,4e-05,0.0,0.0,0.5
YPR048W,4,0.00029713474658532536,0.20238403449224202,4.023831955405276e-07,0.0,0.0,0.0,0.0,1,0.11075,-0.47897,36.40193,8.70831,81.0,89.0,93835.0,0.0,1.29737,0.00012,0.3153500824189429,0.0,0.0
YMR025W,6,0.0013072431034248113,0.2417663936420514,7.446927602926505e-06,0.06666666666666667,1.7677595628415301,0.5,2.3956043956043955,0,0.07797,-0.38644,30.03492,5.14777,45.0,37.0,30410.0,0.0,0.88096,0.00015,0.0,0.0,0.5
YHR102W,9,0.0055151105321179185,0.2344249444413701,9.234983630401985e-06,0.0,2.5294840294840295,0.0,0.0,1,0.05463,-0.61037,43.90972,8.12189,103.0,106.0,71710.0,0.0,0.61259,7e-05,0.6846499175810571,0.0,0.5
YDL218W,1,0.0,0.20694458735625199,1.6727326890238116e-06,0.0,1.0,0.0,0.0,0,0.10095,-0.17666,31.76722,8.15094,23.0,25.0,44070.0,0.0,1.27927,0.00024,0.0,0.0,0.5
YDL219W,1,0.0,0.21645601057085803,2.798148520361548e-06,0.0,1.0,0.0,0.0,0,0.05333,-0.18,38.44133,6.83929,22.0,22.0,8605.0,0.0,0.51388,0.00041,0.0,0.0,0.5
YDL220C,4,7.337271919805232e-05,0.1993815484768883,1.1408161863339326e-06,0.16666666666666666,3.4137235116044398,0.0,10.333333333333332,1,0.08983,-0.38593,48.70748,6.14484,117.0,107.0,66220.0,0.0,0.63125,6e-05,0.6846499175810571,0.0,0.5
YDR082W,4,0.00024173610494295216,0.22842401571538623,1.0814774165237999e-05,0.16666666666666666,1.2461752433936022,0.0,3.2666666666666666,1,0.11134,-0.35223,34.72551,5.44257,66.0,53.0,82250.0,0.0,1.43019,9e-05,0.3153500824189429,0.0,0.5
